,game_id,white_player,black_player,winning_player,move_list
215,EOCmKJPP,Rean,ruchitoshniwal1,ruchitoshniwal1,d4 b6 c4 Nc6 e3 Bb7 Nf3 d5 Be2 dxc4 Bxc4 e6 Be2 Nf6 O-O Bb4 Nc3 Bd6 a3 O-O b4 Be7 Bd3 a5 Bc2 axb4 axb4 Rxa1 Qd3 Nxb4 Qd2 Nxc2 Qxc2 Nd5 Bb2 Ra2 Nxd5 Bxd5 Qc3 Qa8 Bc1 Qa4 Re1 Bb4 Qxc7 Bxe1 Nxe1 Qd1 Kf1 Ra1 Qc2 Qxc2 Nxc2 Rxc1+ Ke2 Rxc2+ Kd3 Rc4 f3 b5 e4 b4 exd5 b3 d6 b2 d7 Rd8 d5 Rxd7 Kxc4 b1=Q Kc5 Qc2+ Kd4 Rd8 Ke5 Rb8 dxe6 Rb5+ Kd6 Rf5 exf7+ Kxf7 g4 Qc5+ Kd7 Rd5#
216,S719rixZ,ruchitoshniwal1,ANONYMOUS,ruchitoshniwal1,e4 e6 Nf3 Ke7 Bc4 Kd6 O-O Ke7 d3 Ke8 Nc3 e5 h3 g5 Bxg5 Be7 Bxe7 Qxe7 Qd2 Kd8 Nd5 Qe8 Qg5+
217,IWVdB7TS,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,d4 d5 a3 Nf6 Nc3 Nc6 Nxd5 Nxd5 c3 Bf5 g3 Nf6 Nf3 e6 d5 exd5 a4 b5 axb5 Ne7 b6 cxb6
218,ATyKDA3Y,docere2,ruchitoshniwal1,docere2,c4 Nf6 Nc3 g6 d3 Bg7 e4 O-O f4 d6 Nf3 e5 Be2 exf4 Bxf4 Re8 Bd2 Bg4 O-O Bxf3 Bxf3 Nc6 Be2 Nd4 Be3 c5 Bxd4 cxd4 Nd5 Nxd5 cxd5 Qe7 Rf3 f6 Qc2 Qe5 Raf1 Rac8 Qd1 Rc7 b3 Qe7 a4 Rc5 Qe1 Qc7 Qh4 Rc2 Bd1 Rc1 Rh3 h5 Rg3 Qc3 Rxg6 Qd2 Qxh5 Re5 Qg4 Rg5 Rxg5 fxg5 h3 Qxd3 Kh2 Qe3 Qf3 Be5+ Kh1 Qxf3 gxf3 Bf4 h4 d3 Kg2 gxh4 Kh3 Kf7 Kxh4 d2 Kg4 Be5 Kf5 Ke7 f4 Kd7 fxe5 dxe5 Kxe5 Kc7 Kf5 Kb6 Ke6 Kc5 e5 Kd4 d6 Ke4 d7 Rc7 d8=Q Rc6+ Qd6 Ke3 Qxc6 bxc6 Kd6 Kd3 e6 Kc3 e7 Kb4 e8=Q
219,Ffk3F6Oa,ruchitoshniwal1,LeonidLytko,LeonidLytko,e4 c6 Nf3 d5 exd5 cxd5 Qe2 Bg4 Nc3 Bxf3 Qxf3 Nf6 Be2 e6 O-O Be7 d3 O-O Bg5 Nbd7 Bxf6 Bxf6 Rfd1 Bxc3 bxc3 Qf6 d4 Qxf3 Bxf3 Nb6 Rd3 Nc4 Bd1 b5 Rb1 Na3 Rb3 Nc4 Rxb5 Rab8 Rxb8 Rxb8 g3 Rb1 Kg2 Nb2 Bf3 Nxd3 cxd3 Rb2 c4 dxc4 dxc4 Rxa2 d5 exd5 Bxd5 Ra5 Bc6 Rc5 Bd5 a5 Kf3 a4 Ke3 a3 Kd3 a2 Kc2 a1=Q Kb3 Qd4 Bxf7+
220,gaiDYaq0,rg2016,ruchitoshniwal1,rg2016,e3 d5 Nc3 c6 d4 b6 Bd2 Bb7 Nf3 Nf6 Bd3 e6 O-O Bb4 a3 Bxc3 Bxc3 O-O e4 Nbd7 e5 Ng4 h3 Nh6 Bd2 f6 Bxh6 gxh6 Qd2 fxe5 Qxh6 Qe7 dxe5 Qg7 Qh5 Nxe5 Nxe5 Rf5 Bxf5 exf5 Rfe1 Rf8 Re3 Qg6 Rg3 Qxg3 fxg3 f4 Qg5+
221,9Z4wIKmw,ruchitoshniwal1,Rag21,ruchitoshniwal1,d4 d5 Nf3 e6 Bf4 Nf6 e4 Bd6 e5 Bxe5 Bxe5 O-O c4 Nc6 Bd3 dxc4 Bxc4 Nd5 Bxd5 Qxd5 Nc3 Qa5 O-O Nxe5 dxe5 b6 Qb3 Bb7 Nd2 Qxe5 f4 Qh5 Nf3 Rad8 Rad1 Qg6 Rxd8 Rxd8 Ne2 Rd2 Ng3 Qf6 Qc3 Qd8 Qxd2 Qxd2 Nxd2 Bf3 Rc1 g6 Rxc7 Kg7 Rc8 Bc6 Rxc6 b5 Rc7 a5 Nde4 b4 a3 a4 axb4
222,iadfpImY,hobbittyhob,ruchitoshniwal1,hobbittyhob,b3 d5 Bb2 Nf6 e4 dxe4 d3 exd3 Bxd3 e6 Nf3 Bc5 Nbd2 O-O Qe2 Nc6 O-O-O Bb6 Ne4 Qe7 Nxf6+ gxf6 Qe4 f5 Qf4 f6 h4 Rf7 h5 Rg7 h6 Rg6 Nh4 Rg4 Qf3 Ne5 Qh3 Nxd3+ Rxd3 e5 Nxf5 Bxf5 Rg3 Rg6 Qxf5 Rxg3 fxg3 Kf7 Qh5+ Ke6 Rd1 Qc5 Qg4+ Ke7 Qg7+ Ke6 Qxh7 Qe3+ Kb1 c6 Qd7#
223,BvhlbCHR,Andryy14,ruchitoshniwal1,Andryy14,f4 d5 Nf3 Nf6 e3 e6 Bb5+ c6 Be2 Bd7 Ne5 Bd6 O-O O-O d4 Ne4 Nd2 Bxe5 fxe5 f6 Nxe4 dxe4 Bc4 fxe5 dxe5 Qg5 Rxf8+ Kxf8 Qf1+ Kg8 Bd2 Na6 Qf2 Rf8 Qe2 Qxe5 Bc3 Qc7 Qg4 g6 Qxe4 Nc5 Qd4 Na6 Qg7#
224,xoPIUVMO,ruchitoshniwal1,SSGalia,SSGalia,d4 Nf6 Nf3 g6 Bg5 Bg7 e3 O-O c4 h6 Nc3 e6 Bxf6 Qxf6 Bd3 c6 O-O d5 cxd5 cxd5 Ne5 Nd7 f4 Nxe5 fxe5 Qe7 Qe2 a6 Rf4 Bd7 Raf1 Rac8 R4f3 Rc7 Qf2 f5 g4 Rfc8 gxf5 gxf5 Rh3 Qg5+ Qg3 Qxg3+ Rxg3 Kh7 Rf2 Rg8 Rfg2 Bc6 Rg6 Rf7 Rxe6 Kh8 Rgg6 f4 exf4 Rxf4 Rxh6+ Bxh6+ Kh1 Kg7 Rg6+ Kf7 Rxg8 Kxg8 Be2 Rxd4 Bd3 Rxd3 Ne2 d4+
225,1CZBjYEV,SuBidonu216,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nc3 Nc6 Nf3 d6 Bc4 Nf6 O-O g6 d3 Bg7 Bg5 O-O Bxf6 Bxf6 d4 Nxd4 Nxd4 cxd4 Nd5 Be6 Nxf6+ exf6 Bxe6 fxe6 Qxd4 e5 Qd5+ Kg7 Qxb7+ Rf7 Qd5 Rc8 c3 Rb8 b4 Rb6 Rad1 Qc7 a4 Qxc3 a5 Rc6 b5 Rc5 Qxd6 Rxb5 Rc1 Qxa5 h3 Rb6 Qd5 Qxd5 exd5 Rd6 Rfd1 Rfd7 Rc5 f5 Kf1 Kf6 Ke2 e4 f3 Ke5 fxe4 fxe4 Ke3 Rxd5 Rcxd5+ Rxd5 Rxd5+ Kxd5 g4 a5 Kd2 a4 Kc2 Kc4 Kb2 e3 Kc2 a3 Kb1 e2 Kc1 a2 Kd2 a1=Q Kxe2 Qe5+ Kf3 Qh2 Ke4 Qxh3 g5 Qg4+ Ke5 Qxg5+ Ke6 Qg1 Ke5 Qf1 Ke6 g5 Ke7 g4 Ke8 g3 Kd8 g2 Ke7 g1=Q Kd6 Qg5 Kd7 Qff6 Kc7 Qgg7+ Kc8 Qff8#
226,WOmT4cD4,ruchitoshniwal1,AdewaleKingAcademy,AdewaleKingAcademy,d4 b6 Nf3 Bb7 Bf4 Nf6 e3 d6 c4 e6 Nc3 Be7 Be2 Nc6 O-O Nb4 Qb3 Nc6 d5 exd5 c5 Na5 Qd1 bxc5 Bb5+ Nc6 Nxd5 Nxd5 Qxd5 Qd7 e4 O-O e5 a6 Bxc6 Bxc6 Qd2 dxe5 Qxd7 Bxd7 Bxe5 c6 Bg3 Bg4 b3 Bxf3 gxf3 Bf6 Rac1 Bd4 Rc4 Rab8 Rd1 Rb4 Rxb4 cxb4 Rxd4 g6 Rxb4 Rc8 Rb6 c5 Rxa6 c4 bxc4 Rxc4 a4 Rc1+ Kg2 Rc8 a5 Kg7 Ra7 Rc5 a6 Ra5 Ra8 Kh6 a7 f6 Bf4+ g5 Bg3 Kg6 Rg8+ Kf7
227,ALAU5S1O,Dal13,ruchitoshniwal1,Dal13,e4 c5 Nc3 Nc6 Nf3 d6 d4 cxd4 Nxd4 Nxd4 Qxd4 Nf6 Bb5+ Bd7 Bxd7+ Qxd7 O-O g6 Bg5 Bg7 Qe3 O-O Rad1 Qc6 e5 dxe5 Qxe5 Nd7 Qxe7 Nb6 Qb4 a5 Qf4 Bxc3 bxc3 Qxc3 Bf6 Qc6 Rfe1 Rae8 Rxe8 Rxe8 h3 Re4 Rd8+ Re8 Qh6 Qxf6 Rxe8#
228,iFO6xx0q,ruchitoshniwal1,zibi189,ruchitoshniwal1,d4 d5 Nf3 e6 Bf4 Nf6 e3 Be7 c4 O-O Nc3 dxc4 Be2 b6 Bxc4 Bb7 Bb3 Nbd7 O-O Rc8 Ne5 Re8 Nxd7 Qxd7 Bg3 c5 Ba4 Bc6 Bxc6 Qxc6 Be5 cxd4 exd4 Nd7 Re1 Bf6 Qg4 Qc4 Bxf6 Nxf6 Qh4 Nd5 Nxd5 Qxd5 h3 Red8 Red1 Rc4 f3 Rxd4 Rxd4 Qxd4+ Qxd4 Rxd4 Kf2 g6 Ke3 Rc4 Rd1 Rc7 Rd8+ Kg7 Rd3 Kf6 Rd2 Ke7 Rd3 Rd7 Rd1 Rxd1 Ke2 Ra1 Kf2 Rxa2 Kg3 Rxb2 Kg4 Rb5 f4 Rc5 g3 a6 h4 a5 Kf3 a4 Ke2 a3 Kf3 a2 Kg4
229,Zz4NPjdD,ruchitoshniwal1,Boy_Puyat,ruchitoshniwal1,d4 c5 Nf3 cxd4 Nxd4 Nf6 Nc3 g6 Bg5 Bg7 Bxf6 Bxf6 e3 O-O Bc4 Nc6 Nxc6 bxc6 O-O Rb8 Bb3 Ba6 Re1 d6 Qd2 Qc7 g3 Rfd8 h4 h5 Kg2 Bb7 Qd3 Qd7 Kg1 Qh3 Qf1 Qxf1+ Rxf1 e6 Rfe1 d5 e4 Kg7 exd5 cxd5 Rad1 Rbc8 Ne2 a5 c3 Ba6 Rd2 Bb5 Nd4 Bxd4 Rxd4 Rc5 Red1 Rdc8 Bc2 Bc4 b3 Bb5 c4 dxc4 bxc4 Bxc4 Bb3 Bxb3 axb3 Rc3 R4d3
230,C2hgitMP,Parthivchandra,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 Nf6 Be3 g6 Nxc6 bxc6 e5 Bg7 exf6 Bxf6 Bd4 O-O Bxf6 exf6 Be2 Re8 O-O Bf5 Bd3 Bxd3 Qxd3 d5 Rad1 Qd6 Ne2 Qe5 Ng3 Qxb2 Qb3 Qxb3 cxb3 Rab8 Rc1 Rb6 h3 Re6 Rc5 f5 Rfc1 Kg7 Ne2 Kf6 Nd4 Re4 Nxc6 Re6 Nd4 Re4 Nf3 h5 Rc6+ Rxc6 Rxc6+ Re6 Rxe6+ fxe6 Kf1 d4 Kg1 e5 Kf1 e4 Nxd4 Ke5 Ne2 f4 Ke1 g5 Kd2 g4 hxg4 hxg4 a4 f3 gxf3 gxf3 Ng1 Kd4 b4 Kc4 Ke3 Kxb4 Kxe4 Kxa4 Kxf3 Kb3 Ke3 a5 f3 a4 Ne2 a3 Nd4+ Kb2 Nb5 a2 Nc3 Kxc3 f4 a1=Q f5 Qf1 Ke4 Kd2 Ke5 Kc3 Ke6 Qf4 f6 Kd4 Ke7 Qxf6+ Kxf6
231,fn2da6AR,ruchitoshniwal1,zingaJJ,zingaJJ,d4 d5 Nf3 Nf6 Bf4 e6 e3 Bd6 c4 Bxf4 exf4 dxc4 Ne5 O-O Bxc4 Nbd7 Nc3 a6 O-O b5 Bb3 Bb7 Nxd7 Qxd7 Qd2 Qc6 Rad1 Qxg2#
232,VxSsO951,rrp_rrp_rrp,ruchitoshniwal1,ruchitoshniwal1,e4 c5 Nf3 Nc6 c3 d6 d4 cxd4 cxd4 e5 d5 Nce7 Nc3 f5 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nf6 Re1 g6 Bg5 Bg7 Qd2 O-O Rac1 Rac8 Nh4 fxe4 Nxe4 Nxe4 Rxe4 Nf5 Nxf5 Rxf5 h4 Rcf8 f3 Qb5 Rec4 Qb6+ Kh1 Qa6 a3 Qb6 Rc7 Bf6 Bxf6 R5xf6 Qh6 R6f7 Rc8 Qe3 Rxf8+ Rxf8 Rc7 Qxh6 g4 Rf7 g5 Qg7 Kg2 Rxc7 Kg3 Rc2 h5 Qf7 hxg6 Qf4+ Kh3 hxg6 b4 Rh2#
233,GPe9h8GY,ruchitoshniwal1,aslanboga,aslanboga,d4 d5 Nf3 Bg4 e3 Nf6 h3 Bxf3 Qxf3 Nfd7 c4 e6 Nc3 Qf6
234,eDdgs1og,ruchitoshniwal1,GCB99,GCB99,d4 d5 Nf3 e6 Bf4 c5 e3 Nc6 c4 cxd4 Nxd4 Bb4+ Nc3 Bxc3+ bxc3 Nxd4 exd4 dxc4 Bxc4 Ne7 O-O O-O Qb3 b6 Bg5 h6 Bh4 g6 Rfe1 g5 Bg3 Bb7 Be5 Ng6 Bxe6 Nxe5 Rxe5 fxe6 Qxe6+ Kg7 Rae1 Qf6 Qe7+ Rf7 Qxf6+ Rxf6 Re7+ Rf7 Rxf7+ Kxf7 Re5 Re8 g3 Rxe5 dxe5 Ke6 Kf1 Kxe5 Ke2 Ke4 f4 gxf4 gxf4 Kxf4 Kf2 h5 a3 Bd5 a4 a6 a5 bxa5 c4 Bxc4 Kg2 a4 Kh3 a3 Kh4 Be2
235,D7pjNXma,OrigKwabena,ruchitoshniwal1,OrigKwabena,f4 c5 Nf3 Nc6 e3 d6 c3 Bg4 d4 Bxf3 Qxf3 cxd4 exd4 e5 fxe5 dxe5 Bb5 exd4 Bxc6+ bxc6 Qxc6+ Ke7 cxd4 Rc8 Qe4+ Kd6 O-O Nf6 Bf4+ Kd7 Qb7+ Rc7 Bxc7 Qxc7 Qb5+ Qc6 Qd3 Bd6 Nc3 Rb8 Rf2 Bb4 Raf1 Bxc3 bxc3 Ke7 Re2+ Kf8 c4 Rc8 c5 Qd5 Qa6 Qd8 Rd2 Nd7 c6 f6 cxd7 Qxd7 Rfd1 Rd8 h3 Qd6 Qxa7 Qd7 Qa4 Kf7 Qb3+ Qe6 Qf3
236,p2ImLAal,kanishkatn,ruchitoshniwal1,kanishkatn,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Nc3 Nf6 Bc4 g6 Be3 Bg7 Qd2 O-O Bh6 Nxd4 Bxg7 Nxc2+ Qxc2 Kxg7 O-O-O a6 a3 b5 Ba2 Bb7 f3 e5 g4 Ne8 h4 Rc8 Kb1 Qf6 Qd3 Qf4 h5 Nf6 hxg6 fxg6 Qxd6 Qxf3 Qe7+ Kh8 Qxb7 Rxc3 bxc3 Qxc3 Qe7 Qc6 Qxf8+ Ng8 Qxg8#
237,5n1xAhkY,ruchitoshniwal1,bartek9865,bartek9865,d4 b6 Nf3 Bb7 Bf4 d5 e3 e6 c4 c5 Bd3 cxd4 exd4 Nf6 cxd5 Bb4+ Nc3 Bxc3+ bxc3 Bxd5 O-O Nc6 Be2 O-O Ne5 Nxe5 Bxe5 Ne4 Qc2 Qg5 Bg3 Nxg3 fxg3 Rac8 Bd3 Qe3+ Kh1 g6 Rfe1 Qg5 Re5 Qg4 Rf1 Qh3 Rf2 f6 Re3 e5 Kg1 Qg4 Be2 Qg5 Rd3 Bc4 Re3 Bd5 Rd3 e4 Rd1 e3 Rf3 Bxf3 Rf1 Bxe2 Qxe2 Rxc3 Qxe3 Rxe3 h3 Qd5 Kh2 Qxd4 Rg1 Qd3 g4 Rg3 h4 Qd6 Kh1 Rxg4 g3 Rxh4+ Kg2 Rg4 Kf1 Qd1+ Kf2 Re8
238,Mo5hd4D7,CsiszaBa,ruchitoshniwal1,CsiszaBa,e4 c5 Nf3 Nc6 d4 d6 dxc5 dxc5 Qxd8+ Nxd8 Nc3 e6 Bg5 Be7 Bxe7 Nxe7 Bb5+ Ndc6 a3 a6 Bxc6+ Nxc6 O-O O-O Rfe1 b5 Rad1 Bb7 Ne2 Rad8 Ng3 Rxd1 Rxd1 Ne7 Re1 Ng6 Rd1 f5 exf5 exf5 Rd7 Bxf3 gxf3 Re8 Nxf5 Re1+ Kg2 Re5 Ng3 Re7 Rd6 Rf7 Rxa6 Kf8 Ra5 Rc7 Rxb5 Ke7 Rb8 Kd6 Rb5 Kc6 Rb3 Rb7 Rxb7 Kxb7 Ne4 Kc6 Kg3 Kb5 b3 c4 a4+ Kb4 bxc4 Kxc4 a5 Kb5 a6 Kxa6 h3 Kb5 h4 Kc4 c3 Kd3 Kg4 Kc4 Kg5 Kd5 Kf5 Kc4 h5 Kd3 hxg6 hxg6+ Kxg6 Ke2 f4 Kf3 f5 Kxe4 f6 gxf6 Kxf6 Kf3 Kg5 Kxf2 Kf5 Ke3 Ke5
239,bLwkrj8X,ruchitoshniwal1,paerre,paerre,d4 c6 Nf3 d5 Bf4 Nf6 e3 Bf5 c3 e6 Bd3 Bg6 Bxg6 hxg6 Nbd2 Bd6 Be5 Nbd7 Qb1 Bxe5 Nxe5 Nxe5 dxe5 Qc7 exf6 gxf6 g3 O-O-O f4 e5 Qd3 exf4 gxf4 Rh3 O-O-O Re8 Rde1 Qxf4 Rhg1 Rexe3 Qf1 Qh6 Rxe3 Rxe3 Qxf6 Qxh2 Qf1 Re2 Qd1 Rxd2 Qxd2 Qxg1+ Qd1 Qxd1+ Kxd1 f5 Ke2 g5 Kf2 g4 Kg3 Kd7 Kf4 Kd6 Kg3 Kc5 Kg2 Kc4 Kf2 Kd3 Kg3 Kc2 Kf4 Kxb2 Kg3 Kxa2 Kf4 Kb3
240,VkIb1Ffj,ruchitoshniwal1,AmmarMao_C17,ruchitoshniwal1,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nc6 Nf3 Bd7 O-O O-O-O b3 a6 Bc4 Qg6 Nh4 Qh5 Qxh5 Nf6 Qf3 Bg4 Qe3 e5 h3 Be6 Bxe6+ fxe6 Nf3 Nd5 Qe1 Nd4 Qxe5 Nxf3+ Kh1 Nxe5 d4 Ng6 Nxd5 Rxd5 c3 e5 c4 Rxd4 Re1 Bd6 Bb2 e4 Bxd4 Re8 Bxg7 Be5 Bxe5 Nxe5 Rxe4 b5 cxb5 axb5 a4 c6 a5 Kb7 a6+ Kb6 a7 Kb7 a8=Q+ Rxa8 Rxa8 Kxa8 Rxe5 Kb7 f4 Kb6 f5 c5 f6 c4 bxc4 bxc4 f7 c3 f8=Q c2 Qf6+ Kb7 Re7+ Kc8 Qf8#
241,AksCNXYe,AlphaD,ruchitoshniwal1,AlphaD,e4 e5 Nc3 Nf6 Nf3 Nc6 d4 d6 dxe5 Ng4 exd6 Bxd6 h3 Nf6 e5 Nxe5 Nxe5 Bxe5 Qxd8+ Kxd8 Bc4 Rf8 O-O Bd7 Re1 Bd6 Nd5 Nxd5 Bxd5 c6 Bf3 Kc7 a4 Rfe8 Rxe8 Rxe8 Be3 b6 a5 Be5 axb6+ axb6 Ra7+ Kb8 Rxd7 Bxb2 Bxc6 Rf8 Bf4+ Kc8 Bb7+ Kxd7 Be4 g6 Bh6 Re8 Bf3 Re1+ Kh2 Be5+ g3 Rf1 Be3 b5 Be2 Rb1 Bd3 b4 c3 b3 Bxb1 Bxc3 h4 b2 Kh3 Kc6 Kg4 Kd5 h5 f6 hxg6 hxg6 Bxg6 Kc4 Bb1 Kb3 f4 Ka3 Kf5 Kb3 g4 Be1 g5 fxg5 fxg5 Bc3 Bf4 Kc4 Be5 Bd2 g6 Bc3 Bxc3 Kxc3 g7 Kd2 g8=Q Kc1 Qg1+ Kd2 Ke4 Ke2 Bd3+ Kd2 Qb1 Kc3 Kd5 Kb3 Bc4+ Ka3 Qa2+ Kb4 Qxb2+ Ka4 Qb5+ Ka3 Qb3#
242,1q491FSM,ruchitoshniwal1,Kartas-2,Kartas-2,d4 c5 Nf3 cxd4 Nxd4 d5 Nc3 e5 Nf3 d4 Ne4 Nc6 e3 Bb4+ Bd2 dxe3 fxe3 Be7 Bb5 Qc7 Bxc6+ bxc6 O-O Nf6 Bc3 Nxe4 Nxe5 O-O Qf3 Nxc3 Nxc6 Bf6 bxc3 Bb7 Nd4 Bxf3 Nxf3 Bxc3 Rad1 Rad8 Rd3 Rxd3 cxd3 Re8 e4 f6 d4 Rxe4 d5 Qc5+ Kh1 Qxd5 h3 Re3 Kh2 Re2 Nh4 Be5+ Kh1 Qe4 Kg1 Qxh4 Rf3 Re1+ Rf1 Bd4+ Kh2 Rxf1 g3 Be5
243,9pNbyR5U,mataro_chess,ruchitoshniwal1,ruchitoshniwal1,d4 d5 c4 Nf6 Nc3 e6 Bg5 Bb4 e3 O-O Qb3 Be7 Nf3 Nc6 Bxf6 Bxf6 cxd5 exd5 Qxd5 Be6 Qxd8 Raxd8 O-O-O Ne7 Bd3 g6 Rhe1 Bg7 h3 Bf5 Bxf5 Nxf5 Rd2 Nxd4 exd4 Bh6 Kc2 Bxd2 Kxd2 Rd7 Ne5 Re7 Kc2 Rfe8 Re3 f6 Ng4 Rxe3 fxe3 f5 Nf6+ Kf7 Nxe8 Ke7 e4 Kxe8 exf5 gxf5 d5 Kd7 Kd3 Kd6 Ke3 Ke5 Kf3 h5 g3 b6 b4 a5 bxa5 bxa5 Nb5 a4 Nxc7 Kd6 Nb5+ Kxd5 Nc3+ Kc4 Nxa4 Kb4 Nb6 Ka3 Nd7 Kxa2 Kf4 Kb3 Kxf5 Kc4 Kg5 Kd5 Kxh5 Kd6 g4 Kxd7 g5 Ke7 g6 Kf8 Kh6 Kg8 g7 Kf7 Kh7 Kf6 g8=Q Kf5
244,6YBRKcBS,ruchitoshniwal1,warchess1,ruchitoshniwal1,d4 e6 Nf3 d5 Bf4 Nf6 e3 Bd6 c4 Bxf4 exf4 Qd6 Ne5 Nc6 Nc3 O-O Bd3 dxc4 Bxc4 Nxd4 O-O c5 f3 b6 Rf2 Bb7 Rd2 Qe7 Ne2 Nxe2+ Rxe2 Rfd8 Qc2 Rd4 Rd1 Rxf4 Nd3 Rd4 a3 Rad8 Red2 Nd5 Bxd5 R8xd5 b4 Rg5 bxc5 Bxf3 Rf1 Be4 Qc3 Rdd5 Re1 Bxg2 Rxg2 Rxg2+ Kxg2 Qg5+ Kf1 h6 Re2 Qf5+ Ke1 Rxc5 Nf2 Rxc3 Nd1 Qb1 Rb2 Re3+ Re2 Qd3 Rxe3 Qd4 Nf2 Qb4+ Kf1
245,pO5Gs9Hk,IronStone01,ruchitoshniwal1,ruchitoshniwal1,e4 e5 d3 Nc6 Nc3 Bc5 Be3 d6 Nf3 Bb6 Qe2 Be6 g3 Bxe3 fxe3 f5 Bg2 Nf6 Nd2 fxe4 dxe4 d5 exd5 Nxd5 Qh5+ g6 Qh6 Nxc3 bxc3 Qe7 Rf1 O-O-O Rb1 Qd6 Rb2 Qxd2#
246,I1mvnfLl,karl-schopp,ruchitoshniwal1,ruchitoshniwal1,d4 d5 c4 Nf6 Nc3 e6 e3 c5 Nf3 Bd6 a3 O-O Be2 Bd7 O-O Nc6 cxd5 exd5 dxc5 Bxc5 Na4 Bb6 Nc3 Be6 Nd4 Bxd4 exd4 Bf5 Bg5 Qd6 Bxf6 Qxf6 Bf3 Qxd4 Qb3 Qc4 Qxb7 Rab8 Qc7 Rfc8 Qg3 d4 Nd5 Bg6 Rac1 Qb5 b4 Rd8 Rfd1 Rxd5 Bxd5 Qxd5 Rc5 Qd6 Qxd6 h6 Rxc6 Re8 Rf1 Re6 Qd8+ Kh7 Rxe6 fxe6 Qe7 d3 Qxe6 d2 Qc6 Bf7 Qe4+ g6 Qd3 Kg7 Qxd2 Kg8 Re1 Kf8
247,vm9ABjD9,ruchitoshniwal1,Masoudagn,ruchitoshniwal1,d4 e6 Nf3 d5 Bf4 Nc6 e3 Nf6 c4 Ne4 Nc3 Bb4 Qb3 Bxc3+ bxc3 O-O Be2 g5 Bg3 h5 h4 g4 Nh2 Nxg3 fxg3 Qf6 Rf1 Qg6 Qb1 dxc4 Qxg6+ fxg6 Rxf8+ Kxf8 Bxc4 Ke7 O-O-O Bd7 Rf1 Rf8 Rxf8 Kxf8 d5 Kf7 dxe6+ Bxe6 Bxe6+ Kxe6 Kd2 Ke5 Kd3 Na5 Nf1 c5 c4 b6 Kc3 Ke4 a3 Nc6 Kd2 Ne5 Kc3 Nd3 Kd2 Nb2 Kc3 Nd1+ Kd2 Nf2 Kc2 Nh1 Kb3 Nxg3 Nxg3+ Kxe3 Nf1+ Kf2 Nh2 Kxg2 Nxg4
248,kDJgN16J,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,e3 e5 e4 Nf6 Bd3 d6 c3 Be7 Na3 O-O Nf3 Nc6 O-O Be6 Rb1 Bxa2 Ra1 Be6 Bc4 Bxc4 Nxc4 Nxe4 Qe1 d5 Ncxe5 Nxe5 Nxe5 Bd6 f3 Bxe5 fxe4 Qg5 exd5 Rfe8 d3 Qh5 g4 Qxh2#
249,6Seb2ysX,ANONYMOUS,ruchitoshniwal1,ruchitoshniwal1,e4 e5 Qh5 Nc6 f4 exf4 Qf3 Bd6
250,ewrrLKFJ,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 d5 exd5 O-O dxc6 bxc6 Nc3 Qe7 d4 exd4 Nxd4 Bxd4 Qxd4 c5 Qd3 Nh5 h3 g5 Nd5 Nf4 Nxf4 Rd8 Qg3 h6 Nh5 Be6 Bxe6 fxe6 b3 a5 Bb2 c6 Nf6+ Kf7 Qf3 Rd7 Nd5+ Ke8 Nxe7 Kxe7 Qf6+ Kd6 Rfe1 Kd5 Qxe6#
251,LCGFURgr,ruchitoshniwal1,uditvora,ruchitoshniwal1,e4 e6 Nf3 d5 exd5 Ne7 Bd3 Nxd5 O-O e5 Nxe5 Nc6 Nxc6 bxc6 Re1+ Be7 Nc3 g5 Nxd5 cxd5 Qf3 c6 Qh5 a5 c4 Be6 Rxe6 a4 cxd5 Rf8 dxc6 h6 c7 Qxc7 Bb5+ Kd8 Re4 f5 Rc4 Qb7 Qf3 Qxf3 gxf3 g4 fxg4 fxg4 d4 Rf5 Bxh6 Ra5 Bc6 Rab5 Bxb5 Rxb5 Re1 Bf6 Rc6 Bxd4 Rd1 g3 Rxd4+ Rd5 Rxd5+ Ke8 Re6+ Kf7 Rdd6 Kg8 Re7 Kh8 Rd8#
